n,t,i,p,u,v,w
225,0.11999999999999998,1,0.09801442785790913,1.1907268468383105e-07,1.1889712003054314e-07,1.6691330563349502e-07
226,0.11999999999999998,1,0.10051487762618781,0.0012354555958217857,0.0012318073223479727,0.0012424205285038144
227,0.11999999999999998,2,0.09845988777679751,0.00040240389579892507,0.00040183951623341954,0.0004404656616669386
228,0.11999999999999998,1,0.10006599200527012,0.0009922364084625985,0.0009887957138953365,0.00098283021933394
229,0.11999999999999998,2,0.0989258059666534,0.0003667492239059516,0.0003658549955576005,0.00039103874982315996
230,0.11999999999999998,1,0.0982353838995351,0.00036305993775715274,0.00036120602947800135,0.00034093026132225976
231,0.11999999999999998,1,0.09847377670503597,0.0007657806352232399,0.0007619410783215348,0.0006344433135329962
232,0.11999999999999998,1,0.09775843321393705,3.4139158119849024e-07,3.4108523035710517e-07,4.2558644368401463e-07
233,0.12999999999999998,1,0.09771727534688007,1.4968488567386973e-07,1.4900248516768368e-07,1.8169456213051387e-07
234,0.12999999999999998,1,0.10007540183732218,0.0013701895684793087,0.001364887468566356,0.0011151951769080694
235,0.12999999999999998,2,0.09823562342030963,0.0004886837251579144,0.00048691759715855,0.00041044984431426413
236,0.12999999999999998,1,0.09945889214983576,0.0011148727798274158,0.0011099710026769242,0.0008759435907608392
237,0.12999999999999998,1,0.09812851397664464,0.00024288824997507284,0.0002424464687624967,0.0002140762622790337
238,0.12999999999999998,1,0.09840087147267508,0.0008686895966253405,0.0008633825723683845,0.0006441772971355558
239,0.12999999999999998,1,0.09799230911576673,5.648483942797163e-07,5.657744645768041e-07,5.156908545807209e-07
240,0.13999999999999999,1,0.09794089783480556,2.1735125986146386e-07,2.1674594835700538e-07,2.0395998256464425e-07
241,0.13999999999999999,1,0.0997989735685658,0.001431599344143896,0.0014247920870713827,0.0010221984029548706
242,0.13999999999999999,1,0.1000431149152472,0.00157886108049594,0.001571055855648705,0.001116513137575245
