pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
667,0.7500000000000004,7,0.04761096786376746,0.04760702991206202,1.2998520545880397e-06,1.2990878930626394e-06,1.3390117577837174e-06,3.4855832790527474e-05,3.4855832790527474e-05,0.00024236367743459358,0.00024227133467534377,0.0002520298176700404,0.011960511909518008,0.0012294821903667391,0.010557146925497292,0.010413351133253838,0.011960511909518008
674,0.7600000000000005,7,0.04355464741248632,0.04355086790845108,1.2974181902441996e-06,1.2992061050577782e-06,1.1828797399352292e-06,3.551984825798916e-05,3.551984825798916e-05,0.00024378857004133436,0.00024239286883910368,0.0002628784009188112,0.011342269305660157,0.001197796952659379,0.010633772110869022,0.010488932629519603,0.011342269305660157
681,0.7700000000000005,7,0.03955642671105566,0.03955262911808814,1.345679138106928e-06,1.3485050149459402e-06,1.1034088144640717e-06,3.577765607068247e-05,3.577765607068247e-05,0.0002409243274110996,0.0002460432583362486,0.00025761337496097564,0.011540945921322888,0.0012057800717413414,0.01071095345209183,0.010679393327471597,0.011540945921322888
688,0.7800000000000005,7,0.03610004108768664,0.036096223981141935,1.3873270245835202e-06,1.3921736448800987e-06,1.0376058752435688e-06,3.70509491298005e-05,3.70509491298005e-05,0.00023862763848995678,0.0002442235890787964,0.00026246157631701827,0.01138651641413574,0.001143452922462719,0.010635455636484801,0.010718665224613495,0.01138651641413574
695,0.7900000000000005,7,0.03400847646554606,0.03400464849705874,1.4187736230693091e-06,1.4260912106257838e-06,9.831036536255084e-07,3.683722912142369e-05,3.683722912142369e-05,0.0002405672627680059,0.00024270522697643454,0.0002565140855593127,0.010926286783433242,0.0011583470111639427,0.010394451696061995,0.010892131980499148,0.010926286783433242
702,0.8000000000000005,7,0.03406133185139946,0.0340577721946347,1.3338977190534547e-06,1.342537711521187e-06,8.832213341883577e-07,3.630527924671725e-05,3.630527924671725e-05,0.00024644947452648694,0.00024446681399790927,0.00027915951259039967,0.011236180039412508,0.0011610538886826893,0.010602842264802011,0.010246323096828283,0.011236180039412508
709,0.8100000000000005,7,0.03674394094054802,0.03674022859918384,1.4042923936895758e-06,1.4162471631632654e-06,8.918018073248258e-07,3.656878782265016e-05,3.656878782265016e-05,0.00024086482479392085,0.00024325472757610818,0.0002759257729583981,0.011317733738007985,0.0012421777808887724,0.010868721228092834,0.010237614970495797,0.011317733738007985
716,0.8200000000000005,7,0.04158553607597769,0.041581829407405714,1.404159354815808e-06,1.4184447449519021e-06,8.840644722055127e-07,3.890555791396968e-05,3.890555791396968e-05,0.00023750223783535428,0.0002473209229795335,0.0002779284791489043,0.01140311058068876,0.0011996391748114248,0.010622431390322134,0.01057014971540347,0.01140311058068876
723,0.8300000000000005,7,0.04762416967154921,0.04762049539965857,1.3839690327841843e-06,1.4003475704570701e-06,8.89955287404275e-07,3.958451798472954e-05,3.958451798472954e-05,0.00023466394423221493,0.0002464851492599485,0.0002799457212489868,0.010813680225966748,0.0013227486190281448,0.010381722584847333,0.010675482115545016,0.010813680225966748
730,0.8400000000000005,7,0.05387072016364519,0.05386710275369981,1.3473355704524626e-06,1.366065998444861e-06,9.040083764835601e-07,3.9871827714321845e-05,3.9871827714321845e-05,0.00023884899405816152,0.0002460882844023962,0.0002812386019310061,0.011068545428842783,0.0012831487091025634,0.010575379586261835,0.010993626781078673,0.011068545428842783
737,0.8500000000000005,7,0.05952578690484699,0.05952223200415514,1.3014080525311825e-06,1.3225685942805827e-06,9.309240450410939e-07,3.8968315169166166e-05,3.8968315169166166e-05,0.0002419405204433742,0.000246534729784644,0.00027972390503939635,0.011079580815486016,0.0012027898714489504,0.010415377335640961,0.010744506530443758,0.011079580815486016
744,0.8600000000000005,7,0.0641403021323457,0.06413654722774409,1.3520780397979055e-06,1.3786078591678113e-06,1.024218702649896e-06,3.7709644650854976e-05,3.7709644650854976e-05,0.00023645804552478494,0.0002386326576021707,0.00027009573466195137,0.010951857161018255,0.001239494558198839,0.010480179435515777,0.010405776429264811,0.010951857161018255
751,0.8700000000000006,7,0.06716068072468104,0.06715721281989775,1.2122431354829076e-06,1.2383505579237095e-06,1.01731108986733e-06,3.79833462988538e-05,3.79833462988538e-05,0.0002536332704112855,0.00024855407999497896,0.0002709282078550073,0.010679311983999936,0.0012186268082586698,0.010075675649829448,0.010481302947315209,0.010679311983999936
758,0.8800000000000006,7,0.06841373483468756,0.06841035028992282,1.1468010491788612e-06,1.1740444464817597e-06,1.0636992690793205e-06,3.8640139023530314e-05,3.8640139023530314e-05,0.0002585128821176349,0.00025243289586950046,0.0002647888596318102,0.011368657511306189,0.001330245917764219,0.010069653075995532,0.010473267360508487,0.011368657511306189
765,0.8900000000000006,7,0.06778700487366841,0.06778365993809125,1.0972587918724933e-06,1.1248279093873832e-06,1.1228488759124684e-06,4.011204108925222e-05,4.011204108925222e-05,0.000264750659153454,0.0002524674686708846,0.00025980477291842976,0.01145117274912368,0.001300101980459575,0.010453232005528758,0.010235938675282706,0.01145117274912368
772,0.9000000000000006,7,0.06529476224848198,0.06529142354617598,1.0607824048071786e-06,1.0869252397781125e-06,1.190994661407135e-06,4.0095648307467695e-05,4.0095648307467695e-05,0.00026667225487226763,0.00026184559930366694,0.0002608266085134065,0.011191684312583768,0.0013105170202517434,0.010529102962503215,0.01062753133416795,0.011191684312583768
779,0.9100000000000006,7,0.06105736416174084,0.06105400570904259,1.0356421511059556e-06,1.060195846994095e-06,1.2626147001483097e-06,3.918706389263954e-05,3.918706389263954e-05,0.000272306027398006,0.0002702362134584348,0.0002565686340232317,0.011859639571734179,0.0012915990012451898,0.010362622599759019,0.010460723320696044,0.011859639571734179
786,0.9200000000000006,7,0.05523235985689632,0.0552289531705651,1.0229372631763459e-06,1.0454956896218195e-06,1.3382533784251655e-06,3.855855778746821e-05,3.855855778746821e-05,0.0002781232631038212,0.00027696309734618057,0.0002528134367027886,0.013076700223755913,0.0013309843188096851,0.010222480797521036,0.010127415591679319,0.013076700223755913
793,0.9300000000000006,7,0.04793821117489235,0.047934939957233684,9.665026474374226e-07,9.843934694772183e-07,1.3203215417555138e-06,3.883842096063251e-05,3.883842096063251e-05,0.00029045931491494077,0.0002789733325759306,0.0002566259269256218,0.013171612664187702,0.0012445264340315086,0.010296676931343635,0.010573550277166499,0.013171612664187702
800,0.9400000000000006,7,0.03950743773546376,0.039503941511487596,1.0138788646386172e-06,1.0309509281709215e-06,1.4513941833510462e-06,3.9388882559795146e-05,3.9388882559795146e-05,0.00028467672451568967,0.000272651678410684,0.00025081067446087904,0.011872923950406854,0.0013927159513108267,0.010233301973948995,0.010365135025735609,0.011872923950406854
807,0.9500000000000006,7,0.030285339422916415,0.030281728617543836,1.0365414287130835e-06,1.0511456472794682e-06,1.5231182965837713e-06,3.967477234128908e-05,3.967477234128908e-05,0.00028674294628384077,0.0002738660648018088,0.00024512719808608105,0.0114145177014869,0.0013319246376258874,0.010221334468870412,0.010438823365886207,0.0114145177014869
814,0.9600000000000006,7,0.02109393554769776,0.021090220040153443,1.0627468434364598e-06,1.0749255987298014e-06,1.5778351021506486e-06,3.996273714908109e-05,3.996273714908109e-05,0.0002850328279358019,0.00027585382135483983,0.0002469063640980304,0.011513052732404395,0.0013826610654713873,0.010414709544081344,0.01051458974302566,0.011513052732404395
822,0.9700000000000006,8,0.014209544418265144,0.014206817211620572,7.633997507227433e-07,7.71981739152935e-07,1.1918251546956755e-06,4.112691149236095e-05,4.112691149236095e-05,0.00029400508664571937,0.0002882090384924116,0.00025494880105034553,0.011671803700054014,0.0014492456714000849,0.010761936450535099,0.010540049972639237,0.011671803700054014
829,0.9800000000000006,7,0.01544046804466493,0.015436759295879517,1.0716915275282755e-06,1.0796936919282131e-06,1.5573635659572194e-06,3.913721957048831e-05,3.913721957048831e-05,0.00028734280655093016,0.00028167809930971605,0.00024948483324278126,0.01175651921348304,0.0014181427207290516,0.010984218027530522,0.010472790056912526,0.01175651921348304
836,0.9900000000000007,7,0.02358131851366756,0.023577491918061785,1.1102132464910743e-06,1.117528138181715e-06,1.5988542211027967e-06,3.763421784168259e-05,3.763421784168259e-05,0.00028083149655182147,0.0002791311800806292,0.00024658351505651646,0.011148821055926374,0.0015204023711396617,0.010879518988671193,0.010609302182818529,0.011148821055926374
