pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
814,0.6300000000000003,5,0.055476839819082115,0.05298866359559162,0.0006829452750829867,0.0006774974928606017,0.0011277334555469063,4.528761238250586e-05,4.528761238250586e-05,0.00017752662127844742,0.00017738849393411014,0.00016760155263198593,0.0058201412295541275,0.0012438574767295145,0.005403360071027794,0.00581478693185184,0.0058201412295541275
820,0.6400000000000003,6,0.04437152051773571,0.04216923754553777,0.0005888429912597418,0.000583250335928357,0.0010301896450098456,4.611395310823259e-05,4.611395310823259e-05,0.00017984777608742841,0.00018124142895679427,0.00016502065645999724,0.005983832212813801,0.0013254174767254035,0.00572539021469447,0.005800753246950066,0.005983832212813801
825,0.6500000000000004,5,0.03762511123304314,0.0353581381938187,0.000600040217275838,0.000594423637299452,0.0010725091846491511,4.771767932630049e-05,4.771767932630049e-05,0.00018654622458362112,0.00018389182560324573,0.00016484693584870041,0.006075450847815515,0.001433504221126347,0.005571784443557405,0.005768255320772641,0.006075450847815515
831,0.6600000000000004,6,0.04058354315353964,0.038397377561748595,0.0005684614504379643,0.0005618357899103479,0.0010558683514427336,4.7647473755707705e-05,4.7647473755707705e-05,0.00018058882496981368,0.00018346993961864262,0.0001602087304717556,0.0061432660769221254,0.001518938388793854,0.0059204121157346995,0.0061432660769221254,0.005866706082829364
836,0.6700000000000004,5,0.049717608627685345,0.04756168305804091,0.000561598392697521,0.0005562860159403853,0.0010380411610065256,4.707607743436901e-05,4.707607743436901e-05,0.00018949281050562153,0.00018808774307310528,0.00015828748109540362,0.006199059222455427,0.0014079159243489253,0.006199059222455427,0.006069595022390351,0.005967647464007582
842,0.6800000000000004,6,0.06196023455851805,0.059886009540988716,0.0005318785742139913,0.0005266755952659704,0.0010156708480493675,4.854692312902724e-05,4.854692312902724e-05,0.00018217072662240073,0.00018214626770570892,0.00016259635008983043,0.006498842205621897,0.0014722082362101114,0.006455329455711156,0.006498842205621897,0.005988989338043399
847,0.6900000000000004,5,0.07375642243953821,0.07172929360526804,0.0005269450430803428,0.0005242347566494913,0.000975949034540326,4.7959463825972116e-05,4.7959463825972116e-05,0.0001876020338758575,0.00018704369491678624,0.00016656931796779495,0.006300971945516297,0.001402234537628116,0.006004657003182671,0.006050626704258828,0.006300971945516297
852,0.7000000000000004,5,0.08430294499057953,0.08215191498427515,0.000555548662363711,0.000552935635400267,0.0010425457085403995,4.69775254761762e-05,4.69775254761762e-05,0.0001815112665967618,0.00018425923851539552,0.00016655807841503385,0.006518008253132476,0.001471538553855662,0.005600776045008149,0.005749348042703073,0.006518008253132476
857,0.7100000000000004,5,0.0922362071364733,0.09012968535047206,0.0005455467504330969,0.0005431230371375557,0.0010178519984306085,4.745857314577683e-05,4.745857314577683e-05,0.00017933455371274475,0.00018331942821768674,0.0001645606866166032,0.006840154183520454,0.001368804542585389,0.005411578243114872,0.005511676138117421,0.006840154183520454
862,0.7200000000000004,5,0.09730569446962606,0.09523133588691896,0.0005413697203886675,0.0005400543325810739,0.0009929345297373618,4.477018319188335e-05,4.477018319188335e-05,0.00017951872745979386,0.00018162016454343946,0.0001669879605141043,0.0069162640600760605,0.0013430512779569832,0.005483433076473786,0.005228625470126529,0.0069162640600760605
867,0.7300000000000004,5,0.09973395390786703,0.09767057274840579,0.000547110740079111,0.0005464636630911308,0.000969806756290994,4.771408947984242e-05,4.771408947984242e-05,0.0001792669635379722,0.0001837331181073562,0.00017258065490562,0.0066303530942471885,0.0014094302217529328,0.005618259507354127,0.005324184064667308,0.0066303530942471885
872,0.7400000000000004,5,0.10144432755142065,0.09892876396273724,0.0006606575877171363,0.0006616533706341305,0.0011932526303321445,4.393509774976282e-05,4.393509774976282e-05,0.00016688163967667582,0.00016979436545369692,0.00015630476003109498,0.0064611625755573495,0.0015243681389033468,0.0055508844177263456,0.005488776436503217,0.0064611625755573495
876,0.7500000000000004,4,0.10071619102108806,0.09839722990547846,0.0006475554727520638,0.0006486533983586704,0.0010227522444988663,4.017370875130758e-05,4.017370875130758e-05,0.0001787576532114019,0.0001818776610526324,0.0001637369528066985,0.006134590288640545,0.0012963816093008605,0.0051968524860238575,0.005248992137688745,0.006134590288640545
881,0.7600000000000005,5,0.09988185467354062,0.09737067666250306,0.0007055311886436234,0.0007046759152810637,0.0011009709071128733,4.5163276555358036e-05,4.5163276555358036e-05,0.00016468279161552864,0.0001733683537732151,0.00015368546465358962,0.005821575273865751,0.0013512369068206102,0.005792712451956781,0.005344801853634378,0.005821575273865751
884,0.7700000000000005,3,0.10057851043983455,0.09576890040411896,0.0014161009049878542,0.0014173670651629385,0.0019761420655648,4.8067316709001255e-05,4.8067316709001255e-05,0.0001695191677066587,0.00017845980597002304,0.0001581988731251931,0.005782113708880834,0.0012215314994411704,0.005447116548195523,0.0052227648222264314,0.005782113708880834
889,0.7800000000000005,5,0.09668554046109182,0.09372671104734633,0.0008999476324983602,0.0008991274814865037,0.0011597542997606302,4.923611683453359e-05,4.923611683453359e-05,0.00015960133030939024,0.00016600081081167168,0.00014715437498954845,0.006401015318002134,0.001234217700092158,0.005546542623814522,0.005160132569739388,0.006401015318002134
892,0.7900000000000005,3,0.09589365007420039,0.09100970624599469,0.001544649264641817,0.0015435531883173212,0.001795741375246562,4.394251742536555e-05,4.394251742536555e-05,0.00016428847491295608,0.00017087589426539458,0.00015147597953561515,0.0056668663108469875,0.0011807596928373703,0.005356324096781401,0.005153901952775055,0.0056668663108469875
896,0.8000000000000005,4,0.0910716242439265,0.08771762616090353,0.0011146792388063015,0.0011078443005832974,0.0011314745436333713,4.500782497571681e-05,4.500782497571681e-05,0.00015903312886492792,0.00016454543699376462,0.0001495777612953418,0.006070144832903048,0.001208176707171802,0.0050855946437924245,0.005197585502571462,0.006070144832903048
899,0.8100000000000005,3,0.08973115289268539,0.08409858183540442,0.0019171666024801828,0.001908908260233069,0.0018064961945677197,4.732859831009646e-05,4.732859831009646e-05,0.00016370358662553955,0.0001650632516693944,0.00015397053543644596,0.005707997184994129,0.0011251803966638167,0.005003067403523346,0.005350227305698818,0.005707997184994129
904,0.8200000000000005,5,0.08287128677009349,0.07972460693712836,0.0011282536154334926,0.0011171160472254788,0.0009013101703061601,4.7875676906878346e-05,4.7875676906878346e-05,0.00016187733071462875,0.00016464303155836867,0.00015212409551826675,0.0061871154146140835,0.0012145796907866015,0.0050110504659509275,0.005786534100676916,0.0061871154146140835
907,0.8300000000000005,3,0.07841275054279767,0.07334093978184707,0.0018061735436464708,0.001799499582218845,0.0014661376350852931,4.753096657446455e-05,4.753096657446455e-05,0.00016663131650928266,0.0001694782399829323,0.00015659164996783528,0.005817989247706477,0.0012029694413137305,0.004733932272552502,0.005607877416543199,0.005817989247706477
912,0.8400000000000005,5,0.06990742191095764,0.06663456953124619,0.00123114945079845,0.0012160273476184416,0.0008256755812945564,4.7244429550171e-05,4.7244429550171e-05,0.00015987437529180694,0.00016414086113748785,0.0001594499132514001,0.006063911395521542,0.001269390898080774,0.004938003892100922,0.005540626830651494,0.006063911395521542
915,0.8500000000000005,3,0.06315481029794782,0.057957601503754085,0.0019018511516287126,0.001887107538245992,0.0014082501043190404,4.7589296360821085e-05,4.7589296360821085e-05,0.0001645695386337717,0.00016896132190691762,0.00016413261106467368,0.005702135637369495,0.0011638154476155136,0.004643400296286192,0.00512529091738943,0.005702135637369495
920,0.8600000000000005,5,0.050592544247684564,0.04790123328708427,0.0009964408280749965,0.000982351265890544,0.0007125188666347504,5.110624997932485e-05,5.110624997932485e-05,0.0001709851842686458,0.00017029552558673494,0.00018295170441021247,0.005806216569740714,0.0011946208763232065,0.00500403652113793,0.00544542649452618,0.005806216569740714
